id,category,sub_category,issue_type,title,scenario_summary,key_arguments,counter_arguments,required_documents,useful_search_keywords,expected_source_areas,caution_notes,source_area,source_type,trust_level,review_status
"PIP051","실손보험 부지급","실손보험 심사","치료목적 / 약관상 보상범위","보조기와 치료재료 비용 부지급","보조기와 치료재료 비용 부지급 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","보험약관;진료비 세부내역서;진료기록지;검사결과지;의사 처방전;치료 경과기록;보험사 부지급 안내문","보조기와;실손보험;부지급;치료목적;의학적 필요성;비급여;약관;실손보험 부지급;실손보험 심사;치료목적 / 약관상 보상범위","terms_standards;fss_dispute_cases;medical_knowledge","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP052","실손보험 부지급","실손보험 심사","치료목적 / 약관상 보상범위","장기 재활치료 실손 부지급","장기 재활치료 실손 부지급 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","보험약관;진료비 세부내역서;진료기록지;검사결과지;의사 처방전;치료 경과기록;보험사 부지급 안내문","장기;실손보험;부지급;치료목적;의학적 필요성;비급여;약관;실손보험 부지급;실손보험 심사;치료목적 / 약관상 보상범위","terms_standards;fss_dispute_cases;medical_knowledge","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP053","실손보험 부지급","실손보험 심사","치료목적 / 약관상 보상범위","통원비 공제와 한도 산정 쟁점","통원비 공제와 한도 산정 쟁점 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","보험약관;진료비 세부내역서;진료기록지;검사결과지;의사 처방전;치료 경과기록;보험사 부지급 안내문","통원비;실손보험;부지급;치료목적;의학적 필요성;비급여;약관;실손보험 부지급;실손보험 심사;치료목적 / 약관상 보상범위","terms_standards;fss_dispute_cases;medical_knowledge","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP054","실손보험 부지급","실손보험 심사","치료목적 / 약관상 보상범위","건강검진성 검사비 부지급","건강검진성 검사비 부지급 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","보험약관;진료비 세부내역서;진료기록지;검사결과지;의사 처방전;치료 경과기록;보험사 부지급 안내문","건강검진성;실손보험;부지급;치료목적;의학적 필요성;비급여;약관;실손보험 부지급;실손보험 심사;치료목적 / 약관상 보상범위","terms_standards;fss_dispute_cases;medical_knowledge","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP055","실손보험 부지급","실손보험 심사","치료목적 / 약관상 보상범위","치료 필요성 입증자료 부족","치료 필요성 입증자료 부족 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","보험약관;진료비 세부내역서;진료기록지;검사결과지;의사 처방전;치료 경과기록;보험사 부지급 안내문","치료;실손보험;부지급;치료목적;의학적 필요성;비급여;약관;실손보험 부지급;실손보험 심사;치료목적 / 약관상 보상범위","terms_standards;fss_dispute_cases;medical_knowledge","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP056","후유장해 / 장해지급률","장해평가","장해분류표 / 객관적 측정","무릎 동요관절 후유장해","무릎 동요관절 후유장해 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","장해진단서;수술기록지;영상검사 자료;관절운동범위 측정지;재활치료 기록;사고경위서;기왕증 의무기록","무릎;후유장해;장해지급률;장해분류표;기왕증;객관적 검사;지급률;후유장해 / 장해지급률;장해평가;장해분류표 / 객관적 측정","terms_standards;medical_knowledge;fss_dispute_cases;precedents","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP057","후유장해 / 장해지급률","장해평가","장해분류표 / 객관적 측정","회전근개파열 후유장해","회전근개파열 후유장해 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","장해진단서;수술기록지;영상검사 자료;관절운동범위 측정지;재활치료 기록;사고경위서;기왕증 의무기록","회전근개파열;후유장해;장해지급률;장해분류표;기왕증;객관적 검사;지급률;후유장해 / 장해지급률;장해평가;장해분류표 / 객관적 측정","terms_standards;medical_knowledge;fss_dispute_cases;precedents","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP058","후유장해 / 장해지급률","장해평가","장해분류표 / 객관적 측정","추간판탈출증 후유장해","추간판탈출증 후유장해 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","장해진단서;수술기록지;영상검사 자료;관절운동범위 측정지;재활치료 기록;사고경위서;기왕증 의무기록","추간판탈출증;후유장해;장해지급률;장해분류표;기왕증;객관적 검사;지급률;후유장해 / 장해지급률;장해평가;장해분류표 / 객관적 측정","terms_standards;medical_knowledge;fss_dispute_cases;precedents","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP059","후유장해 / 장해지급률","장해평가","장해분류표 / 객관적 측정","척추 압박골절 후유장해","척추 압박골절 후유장해 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","장해진단서;수술기록지;영상검사 자료;관절운동범위 측정지;재활치료 기록;사고경위서;기왕증 의무기록","척추;후유장해;장해지급률;장해분류표;기왕증;객관적 검사;지급률;후유장해 / 장해지급률;장해평가;장해분류표 / 객관적 측정","terms_standards;medical_knowledge;fss_dispute_cases;precedents","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP060","후유장해 / 장해지급률","장해평가","장해분류표 / 객관적 측정","반월상연골파열 후유장해","반월상연골파열 후유장해 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","장해진단서;수술기록지;영상검사 자료;관절운동범위 측정지;재활치료 기록;사고경위서;기왕증 의무기록","반월상연골파열;후유장해;장해지급률;장해분류표;기왕증;객관적 검사;지급률;후유장해 / 장해지급률;장해평가;장해분류표 / 객관적 측정","terms_standards;medical_knowledge;fss_dispute_cases;precedents","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP061","후유장해 / 장해지급률","장해평가","장해분류표 / 객관적 측정","안면 반흔 추상장해","안면 반흔 추상장해 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","장해진단서;수술기록지;영상검사 자료;관절운동범위 측정지;재활치료 기록;사고경위서;기왕증 의무기록","안면;후유장해;장해지급률;장해분류표;기왕증;객관적 검사;지급률;후유장해 / 장해지급률;장해평가;장해분류표 / 객관적 측정","terms_standards;medical_knowledge;fss_dispute_cases;precedents","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP062","후유장해 / 장해지급률","장해평가","장해분류표 / 객관적 측정","신경계 장해 인정 여부","신경계 장해 인정 여부 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","장해진단서;수술기록지;영상검사 자료;관절운동범위 측정지;재활치료 기록;사고경위서;기왕증 의무기록","신경계;후유장해;장해지급률;장해분류표;기왕증;객관적 검사;지급률;후유장해 / 장해지급률;장해평가;장해분류표 / 객관적 측정","terms_standards;medical_knowledge;fss_dispute_cases;precedents","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP063","후유장해 / 장해지급률","장해평가","장해분류표 / 객관적 측정","청력장해 지급률","청력장해 지급률 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","장해진단서;수술기록지;영상검사 자료;관절운동범위 측정지;재활치료 기록;사고경위서;기왕증 의무기록","청력장해;후유장해;장해지급률;장해분류표;기왕증;객관적 검사;지급률;후유장해 / 장해지급률;장해평가;장해분류표 / 객관적 측정","terms_standards;medical_knowledge;fss_dispute_cases;precedents","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP064","후유장해 / 장해지급률","장해평가","장해분류표 / 객관적 측정","관절 운동범위 제한 장해","관절 운동범위 제한 장해 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","장해진단서;수술기록지;영상검사 자료;관절운동범위 측정지;재활치료 기록;사고경위서;기왕증 의무기록","관절;후유장해;장해지급률;장해분류표;기왕증;객관적 검사;지급률;후유장해 / 장해지급률;장해평가;장해분류표 / 객관적 측정","terms_standards;medical_knowledge;fss_dispute_cases;precedents","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP065","후유장해 / 장해지급률","장해평가","장해분류표 / 객관적 측정","기왕장해 감액 쟁점","기왕장해 감액 쟁점 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","장해진단서;수술기록지;영상검사 자료;관절운동범위 측정지;재활치료 기록;사고경위서;기왕증 의무기록","기왕장해;후유장해;장해지급률;장해분류표;기왕증;객관적 검사;지급률;후유장해 / 장해지급률;장해평가;장해분류표 / 객관적 측정","terms_standards;medical_knowledge;fss_dispute_cases;precedents","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP066","후유장해 / 장해지급률","장해평가","장해분류표 / 객관적 측정","발목 골절 후 운동제한","발목 골절 후 운동제한 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","장해진단서;수술기록지;영상검사 자료;관절운동범위 측정지;재활치료 기록;사고경위서;기왕증 의무기록","발목;후유장해;장해지급률;장해분류표;기왕증;객관적 검사;지급률;후유장해 / 장해지급률;장해평가;장해분류표 / 객관적 측정","terms_standards;medical_knowledge;fss_dispute_cases;precedents","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP067","후유장해 / 장해지급률","장해평가","장해분류표 / 객관적 측정","손가락 관절강직 후유장해","손가락 관절강직 후유장해 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","장해진단서;수술기록지;영상검사 자료;관절운동범위 측정지;재활치료 기록;사고경위서;기왕증 의무기록","손가락;후유장해;장해지급률;장해분류표;기왕증;객관적 검사;지급률;후유장해 / 장해지급률;장해평가;장해분류표 / 객관적 측정","terms_standards;medical_knowledge;fss_dispute_cases;precedents","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP068","후유장해 / 장해지급률","장해평가","장해분류표 / 객관적 측정","고관절 인공관절 후유장해","고관절 인공관절 후유장해 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","장해진단서;수술기록지;영상검사 자료;관절운동범위 측정지;재활치료 기록;사고경위서;기왕증 의무기록","고관절;후유장해;장해지급률;장해분류표;기왕증;객관적 검사;지급률;후유장해 / 장해지급률;장해평가;장해분류표 / 객관적 측정","terms_standards;medical_knowledge;fss_dispute_cases;precedents","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP069","후유장해 / 장해지급률","장해평가","장해분류표 / 객관적 측정","복합부위통증증후군 장해","복합부위통증증후군 장해 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","장해진단서;수술기록지;영상검사 자료;관절운동범위 측정지;재활치료 기록;사고경위서;기왕증 의무기록","복합부위통증증후군;후유장해;장해지급률;장해분류표;기왕증;객관적 검사;지급률;후유장해 / 장해지급률;장해평가;장해분류표 / 객관적 측정","terms_standards;medical_knowledge;fss_dispute_cases;precedents","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP070","후유장해 / 장해지급률","장해평가","장해분류표 / 객관적 측정","눈 외상 후 시력장해","눈 외상 후 시력장해 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","장해진단서;수술기록지;영상검사 자료;관절운동범위 측정지;재활치료 기록;사고경위서;기왕증 의무기록","눈;후유장해;장해지급률;장해분류표;기왕증;객관적 검사;지급률;후유장해 / 장해지급률;장해평가;장해분류표 / 객관적 측정","terms_standards;medical_knowledge;fss_dispute_cases;precedents","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
