id,diagnosis_code,diagnosis_name,code_group,body_system,insurance_issue_category,related_claim_types,common_customer_expression,common_document_expression,common_tests,key_medical_findings,insurance_relevance,causation_points,pre_existing_condition_points,disclosure_duty_points,disability_points,hospitalization_points,surgery_points,required_documents,useful_search_keywords,related_source_areas,caution_notes,source_area,source_type,trust_level,review_status
"MIC260","TREAT-POLYPECTOMY:10","내시경 용종절제술 관련 보험쟁점 10","TREAT-POLYPECTOMY","실손보험 다빈도 치료/검사 쟁점","실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여","실손의료비;통원비;입원비;수술비","비급여가 많음;보험금 거절;치료 목적;검사비;입원비","진료비 세부내역서;비급여 항목;처방전;시술기록;검사결과지","진료비 세부내역 확인;처방 확인;검사결과 확인;치료 경과 확인","치료 목적 여부;의학적 필요성;반복 치료 횟수;비급여 항목명;약관상 보상 제외 여부","내시경 용종절제술 관련 보험쟁점 10은(는) 실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여와 연결될 수 있는 내부 검색 보강 항목이다. 코드명만으로 결론을 내리지 않고 실제 문서상 진단 경위, 검사, 치료기간, 약관상 담보를 함께 확인해야 한다.","사고 직후 증상 발생 여부;사고 전 동일 부위 또는 동일 질환 치료력;검사상 급성 소견 여부;시간적 근접성","기존 치료력;반복 진료 이력;퇴행성 또는 만성 변화;건강검진 이상소견","최근 3개월 내 진료 여부;정밀검사 여부;입원/수술/장기투약 여부;의사가 중대한 질환으로 설명했는지 여부","영구장해 여부;객관적 기능 제한;장해 고정 시점;기왕장해 기여도","입원 필요성은 증상 정도, 검사결과, 치료 내용, 관찰 필요성으로 검토 필요","수술 여부, 수술 목적, 수술기록지상 주요 소견 확인 필요","진료기록지;처방전;진료비 세부내역서;검사결과지 또는 판독지;의사 소견서","TREAT-POLYPECTOMY:10;TREAT-POLYPECTOMY;내시경 용종절제술;실손보험 다빈도 치료/검사 쟁점;실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여;비급여가 많음;보험금 거절;진료비 세부내역서;비급여 항목","medical_knowledge;terms_standards;fss_dispute_cases;legal_statutes;precedents;issue_playbooks","이 데이터는 의료 판단 확정용이 아니라 보험 실무상 쟁점 연결용 내부 보강 데이터다. 질병코드만으로 진단, 인과관계, 장해율, 고지의무 위반을 단정하지 말고 실제 진료내용, 검사결과, 치료기간, 약관을 확인해야 한다.","medical_issue_codes","internal_medical_issue_code","internal_review_required","needs_human_review"
"MIC261","TEST-MRI:11","MRI 검사 관련 보험쟁점 11","TEST-MRI","실손보험 다빈도 치료/검사 쟁점","실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여","실손의료비;통원비;입원비;수술비","비급여가 많음;보험금 거절;치료 목적;검사비;입원비","진료비 세부내역서;비급여 항목;처방전;시술기록;검사결과지","진료비 세부내역 확인;처방 확인;검사결과 확인;치료 경과 확인","치료 목적 여부;의학적 필요성;반복 치료 횟수;비급여 항목명;약관상 보상 제외 여부","MRI 검사 관련 보험쟁점 11은(는) 실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여와 연결될 수 있는 내부 검색 보강 항목이다. 코드명만으로 결론을 내리지 않고 실제 문서상 진단 경위, 검사, 치료기간, 약관상 담보를 함께 확인해야 한다.","사고 직후 증상 발생 여부;사고 전 동일 부위 또는 동일 질환 치료력;검사상 급성 소견 여부;시간적 근접성","기존 치료력;반복 진료 이력;퇴행성 또는 만성 변화;건강검진 이상소견","최근 3개월 내 진료 여부;정밀검사 여부;입원/수술/장기투약 여부;의사가 중대한 질환으로 설명했는지 여부","영구장해 여부;객관적 기능 제한;장해 고정 시점;기왕장해 기여도","입원 필요성은 증상 정도, 검사결과, 치료 내용, 관찰 필요성으로 검토 필요","수술 여부, 수술 목적, 수술기록지상 주요 소견 확인 필요","진료기록지;처방전;진료비 세부내역서;검사결과지 또는 판독지;의사 소견서","TEST-MRI:11;TEST-MRI;MRI 검사;실손보험 다빈도 치료/검사 쟁점;실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여;비급여가 많음;보험금 거절;진료비 세부내역서;비급여 항목","medical_knowledge;terms_standards;fss_dispute_cases;legal_statutes;precedents;issue_playbooks","이 데이터는 의료 판단 확정용이 아니라 보험 실무상 쟁점 연결용 내부 보강 데이터다. 질병코드만으로 진단, 인과관계, 장해율, 고지의무 위반을 단정하지 말고 실제 진료내용, 검사결과, 치료기간, 약관을 확인해야 한다.","medical_issue_codes","internal_medical_issue_code","internal_review_required","needs_human_review"
"MIC262","TEST-CT:12","CT 검사 관련 보험쟁점 12","TEST-CT","실손보험 다빈도 치료/검사 쟁점","실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여","실손의료비;통원비;입원비;수술비","비급여가 많음;보험금 거절;치료 목적;검사비;입원비","진료비 세부내역서;비급여 항목;처방전;시술기록;검사결과지","진료비 세부내역 확인;처방 확인;검사결과 확인;치료 경과 확인","치료 목적 여부;의학적 필요성;반복 치료 횟수;비급여 항목명;약관상 보상 제외 여부","CT 검사 관련 보험쟁점 12은(는) 실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여와 연결될 수 있는 내부 검색 보강 항목이다. 코드명만으로 결론을 내리지 않고 실제 문서상 진단 경위, 검사, 치료기간, 약관상 담보를 함께 확인해야 한다.","사고 직후 증상 발생 여부;사고 전 동일 부위 또는 동일 질환 치료력;검사상 급성 소견 여부;시간적 근접성","기존 치료력;반복 진료 이력;퇴행성 또는 만성 변화;건강검진 이상소견","최근 3개월 내 진료 여부;정밀검사 여부;입원/수술/장기투약 여부;의사가 중대한 질환으로 설명했는지 여부","영구장해 여부;객관적 기능 제한;장해 고정 시점;기왕장해 기여도","입원 필요성은 증상 정도, 검사결과, 치료 내용, 관찰 필요성으로 검토 필요","수술 여부, 수술 목적, 수술기록지상 주요 소견 확인 필요","진료기록지;처방전;진료비 세부내역서;검사결과지 또는 판독지;의사 소견서","TEST-CT:12;TEST-CT;CT 검사;실손보험 다빈도 치료/검사 쟁점;실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여;비급여가 많음;보험금 거절;진료비 세부내역서;비급여 항목","medical_knowledge;terms_standards;fss_dispute_cases;legal_statutes;precedents;issue_playbooks","이 데이터는 의료 판단 확정용이 아니라 보험 실무상 쟁점 연결용 내부 보강 데이터다. 질병코드만으로 진단, 인과관계, 장해율, 고지의무 위반을 단정하지 말고 실제 진료내용, 검사결과, 치료기간, 약관을 확인해야 한다.","medical_issue_codes","internal_medical_issue_code","internal_review_required","needs_human_review"
"MIC263","TEST-US:13","초음파 검사 관련 보험쟁점 13","TEST-US","실손보험 다빈도 치료/검사 쟁점","실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여","실손의료비;통원비;입원비;수술비","비급여가 많음;보험금 거절;치료 목적;검사비;입원비","진료비 세부내역서;비급여 항목;처방전;시술기록;검사결과지","진료비 세부내역 확인;처방 확인;검사결과 확인;치료 경과 확인","치료 목적 여부;의학적 필요성;반복 치료 횟수;비급여 항목명;약관상 보상 제외 여부","초음파 검사 관련 보험쟁점 13은(는) 실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여와 연결될 수 있는 내부 검색 보강 항목이다. 코드명만으로 결론을 내리지 않고 실제 문서상 진단 경위, 검사, 치료기간, 약관상 담보를 함께 확인해야 한다.","사고 직후 증상 발생 여부;사고 전 동일 부위 또는 동일 질환 치료력;검사상 급성 소견 여부;시간적 근접성","기존 치료력;반복 진료 이력;퇴행성 또는 만성 변화;건강검진 이상소견","최근 3개월 내 진료 여부;정밀검사 여부;입원/수술/장기투약 여부;의사가 중대한 질환으로 설명했는지 여부","영구장해 여부;객관적 기능 제한;장해 고정 시점;기왕장해 기여도","입원 필요성은 증상 정도, 검사결과, 치료 내용, 관찰 필요성으로 검토 필요","수술 여부, 수술 목적, 수술기록지상 주요 소견 확인 필요","진료기록지;처방전;진료비 세부내역서;검사결과지 또는 판독지;의사 소견서","TEST-US:13;TEST-US;초음파 검사;실손보험 다빈도 치료/검사 쟁점;실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여;비급여가 많음;보험금 거절;진료비 세부내역서;비급여 항목","medical_knowledge;terms_standards;fss_dispute_cases;legal_statutes;precedents;issue_playbooks","이 데이터는 의료 판단 확정용이 아니라 보험 실무상 쟁점 연결용 내부 보강 데이터다. 질병코드만으로 진단, 인과관계, 장해율, 고지의무 위반을 단정하지 말고 실제 진료내용, 검사결과, 치료기간, 약관을 확인해야 한다.","medical_issue_codes","internal_medical_issue_code","internal_review_required","needs_human_review"
"MIC264","TREAT-DOSU:14","도수치료 관련 보험쟁점 14","TREAT-DOSU","실손보험 다빈도 치료/검사 쟁점","실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여","실손의료비;통원비;입원비;수술비","비급여가 많음;보험금 거절;치료 목적;검사비;입원비","진료비 세부내역서;비급여 항목;처방전;시술기록;검사결과지","진료비 세부내역 확인;처방 확인;검사결과 확인;치료 경과 확인","치료 목적 여부;의학적 필요성;반복 치료 횟수;비급여 항목명;약관상 보상 제외 여부","도수치료 관련 보험쟁점 14은(는) 실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여와 연결될 수 있는 내부 검색 보강 항목이다. 코드명만으로 결론을 내리지 않고 실제 문서상 진단 경위, 검사, 치료기간, 약관상 담보를 함께 확인해야 한다.","사고 직후 증상 발생 여부;사고 전 동일 부위 또는 동일 질환 치료력;검사상 급성 소견 여부;시간적 근접성","기존 치료력;반복 진료 이력;퇴행성 또는 만성 변화;건강검진 이상소견","최근 3개월 내 진료 여부;정밀검사 여부;입원/수술/장기투약 여부;의사가 중대한 질환으로 설명했는지 여부","영구장해 여부;객관적 기능 제한;장해 고정 시점;기왕장해 기여도","입원 필요성은 증상 정도, 검사결과, 치료 내용, 관찰 필요성으로 검토 필요","수술 여부, 수술 목적, 수술기록지상 주요 소견 확인 필요","진료기록지;처방전;진료비 세부내역서;검사결과지 또는 판독지;의사 소견서","TREAT-DOSU:14;TREAT-DOSU;도수치료;실손보험 다빈도 치료/검사 쟁점;실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여;비급여가 많음;보험금 거절;진료비 세부내역서;비급여 항목","medical_knowledge;terms_standards;fss_dispute_cases;legal_statutes;precedents;issue_playbooks","이 데이터는 의료 판단 확정용이 아니라 보험 실무상 쟁점 연결용 내부 보강 데이터다. 질병코드만으로 진단, 인과관계, 장해율, 고지의무 위반을 단정하지 말고 실제 진료내용, 검사결과, 치료기간, 약관을 확인해야 한다.","medical_issue_codes","internal_medical_issue_code","internal_review_required","needs_human_review"
"MIC265","TREAT-ESWT:15","체외충격파 관련 보험쟁점 15","TREAT-ESWT","실손보험 다빈도 치료/검사 쟁점","실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여","실손의료비;통원비;입원비;수술비","비급여가 많음;보험금 거절;치료 목적;검사비;입원비","진료비 세부내역서;비급여 항목;처방전;시술기록;검사결과지","진료비 세부내역 확인;처방 확인;검사결과 확인;치료 경과 확인","치료 목적 여부;의학적 필요성;반복 치료 횟수;비급여 항목명;약관상 보상 제외 여부","체외충격파 관련 보험쟁점 15은(는) 실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여와 연결될 수 있는 내부 검색 보강 항목이다. 코드명만으로 결론을 내리지 않고 실제 문서상 진단 경위, 검사, 치료기간, 약관상 담보를 함께 확인해야 한다.","사고 직후 증상 발생 여부;사고 전 동일 부위 또는 동일 질환 치료력;검사상 급성 소견 여부;시간적 근접성","기존 치료력;반복 진료 이력;퇴행성 또는 만성 변화;건강검진 이상소견","최근 3개월 내 진료 여부;정밀검사 여부;입원/수술/장기투약 여부;의사가 중대한 질환으로 설명했는지 여부","영구장해 여부;객관적 기능 제한;장해 고정 시점;기왕장해 기여도","입원 필요성은 증상 정도, 검사결과, 치료 내용, 관찰 필요성으로 검토 필요","수술 여부, 수술 목적, 수술기록지상 주요 소견 확인 필요","진료기록지;처방전;진료비 세부내역서;검사결과지 또는 판독지;의사 소견서","TREAT-ESWT:15;TREAT-ESWT;체외충격파;실손보험 다빈도 치료/검사 쟁점;실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여;비급여가 많음;보험금 거절;진료비 세부내역서;비급여 항목","medical_knowledge;terms_standards;fss_dispute_cases;legal_statutes;precedents;issue_playbooks","이 데이터는 의료 판단 확정용이 아니라 보험 실무상 쟁점 연결용 내부 보강 데이터다. 질병코드만으로 진단, 인과관계, 장해율, 고지의무 위반을 단정하지 말고 실제 진료내용, 검사결과, 치료기간, 약관을 확인해야 한다.","medical_issue_codes","internal_medical_issue_code","internal_review_required","needs_human_review"
"MIC266","H25/H26:16","백내장 관련 보험쟁점 16","H25/H26","실손보험 다빈도 치료/검사 쟁점","실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여","실손의료비;통원비;입원비;수술비","비급여가 많음;보험금 거절;치료 목적;검사비;입원비","진료비 세부내역서;비급여 항목;처방전;시술기록;검사결과지","진료비 세부내역 확인;처방 확인;검사결과 확인;치료 경과 확인","치료 목적 여부;의학적 필요성;반복 치료 횟수;비급여 항목명;약관상 보상 제외 여부","백내장 관련 보험쟁점 16은(는) 실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여와 연결될 수 있는 내부 검색 보강 항목이다. 코드명만으로 결론을 내리지 않고 실제 문서상 진단 경위, 검사, 치료기간, 약관상 담보를 함께 확인해야 한다.","사고 직후 증상 발생 여부;사고 전 동일 부위 또는 동일 질환 치료력;검사상 급성 소견 여부;시간적 근접성","기존 치료력;반복 진료 이력;퇴행성 또는 만성 변화;건강검진 이상소견","최근 3개월 내 진료 여부;정밀검사 여부;입원/수술/장기투약 여부;의사가 중대한 질환으로 설명했는지 여부","영구장해 여부;객관적 기능 제한;장해 고정 시점;기왕장해 기여도","입원 필요성은 증상 정도, 검사결과, 치료 내용, 관찰 필요성으로 검토 필요","수술 여부, 수술 목적, 수술기록지상 주요 소견 확인 필요","진료기록지;처방전;진료비 세부내역서;검사결과지 또는 판독지;의사 소견서","H25/H26:16;H25/H26;백내장;실손보험 다빈도 치료/검사 쟁점;실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여;비급여가 많음;보험금 거절;진료비 세부내역서;비급여 항목","medical_knowledge;terms_standards;fss_dispute_cases;legal_statutes;precedents;issue_playbooks","이 데이터는 의료 판단 확정용이 아니라 보험 실무상 쟁점 연결용 내부 보강 데이터다. 질병코드만으로 진단, 인과관계, 장해율, 고지의무 위반을 단정하지 말고 실제 진료내용, 검사결과, 치료기간, 약관을 확인해야 한다.","medical_issue_codes","internal_medical_issue_code","internal_review_required","needs_human_review"
"MIC267","TREAT-MFIOL:17","다초점 인공수정체 관련 보험쟁점 17","TREAT-MFIOL","실손보험 다빈도 치료/검사 쟁점","실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여","실손의료비;통원비;입원비;수술비","비급여가 많음;보험금 거절;치료 목적;검사비;입원비","진료비 세부내역서;비급여 항목;처방전;시술기록;검사결과지","진료비 세부내역 확인;처방 확인;검사결과 확인;치료 경과 확인","치료 목적 여부;의학적 필요성;반복 치료 횟수;비급여 항목명;약관상 보상 제외 여부","다초점 인공수정체 관련 보험쟁점 17은(는) 실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여와 연결될 수 있는 내부 검색 보강 항목이다. 코드명만으로 결론을 내리지 않고 실제 문서상 진단 경위, 검사, 치료기간, 약관상 담보를 함께 확인해야 한다.","사고 직후 증상 발생 여부;사고 전 동일 부위 또는 동일 질환 치료력;검사상 급성 소견 여부;시간적 근접성","기존 치료력;반복 진료 이력;퇴행성 또는 만성 변화;건강검진 이상소견","최근 3개월 내 진료 여부;정밀검사 여부;입원/수술/장기투약 여부;의사가 중대한 질환으로 설명했는지 여부","영구장해 여부;객관적 기능 제한;장해 고정 시점;기왕장해 기여도","입원 필요성은 증상 정도, 검사결과, 치료 내용, 관찰 필요성으로 검토 필요","수술 여부, 수술 목적, 수술기록지상 주요 소견 확인 필요","진료기록지;처방전;진료비 세부내역서;검사결과지 또는 판독지;의사 소견서","TREAT-MFIOL:17;TREAT-MFIOL;다초점 인공수정체;실손보험 다빈도 치료/검사 쟁점;실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여;비급여가 많음;보험금 거절;진료비 세부내역서;비급여 항목","medical_knowledge;terms_standards;fss_dispute_cases;legal_statutes;precedents;issue_playbooks","이 데이터는 의료 판단 확정용이 아니라 보험 실무상 쟁점 연결용 내부 보강 데이터다. 질병코드만으로 진단, 인과관계, 장해율, 고지의무 위반을 단정하지 말고 실제 진료내용, 검사결과, 치료기간, 약관을 확인해야 한다.","medical_issue_codes","internal_medical_issue_code","internal_review_required","needs_human_review"
"MIC268","TREAT-INJ:18","비급여 주사치료 관련 보험쟁점 18","TREAT-INJ","실손보험 다빈도 치료/검사 쟁점","실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여","실손의료비;통원비;입원비;수술비","비급여가 많음;보험금 거절;치료 목적;검사비;입원비","진료비 세부내역서;비급여 항목;처방전;시술기록;검사결과지","진료비 세부내역 확인;처방 확인;검사결과 확인;치료 경과 확인","치료 목적 여부;의학적 필요성;반복 치료 횟수;비급여 항목명;약관상 보상 제외 여부","비급여 주사치료 관련 보험쟁점 18은(는) 실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여와 연결될 수 있는 내부 검색 보강 항목이다. 코드명만으로 결론을 내리지 않고 실제 문서상 진단 경위, 검사, 치료기간, 약관상 담보를 함께 확인해야 한다.","사고 직후 증상 발생 여부;사고 전 동일 부위 또는 동일 질환 치료력;검사상 급성 소견 여부;시간적 근접성","기존 치료력;반복 진료 이력;퇴행성 또는 만성 변화;건강검진 이상소견","최근 3개월 내 진료 여부;정밀검사 여부;입원/수술/장기투약 여부;의사가 중대한 질환으로 설명했는지 여부","영구장해 여부;객관적 기능 제한;장해 고정 시점;기왕장해 기여도","입원 필요성은 증상 정도, 검사결과, 치료 내용, 관찰 필요성으로 검토 필요","수술 여부, 수술 목적, 수술기록지상 주요 소견 확인 필요","진료기록지;처방전;진료비 세부내역서;검사결과지 또는 판독지;의사 소견서","TREAT-INJ:18;TREAT-INJ;비급여 주사치료;실손보험 다빈도 치료/검사 쟁점;실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여;비급여가 많음;보험금 거절;진료비 세부내역서;비급여 항목","medical_knowledge;terms_standards;fss_dispute_cases;legal_statutes;precedents;issue_playbooks","이 데이터는 의료 판단 확정용이 아니라 보험 실무상 쟁점 연결용 내부 보강 데이터다. 질병코드만으로 진단, 인과관계, 장해율, 고지의무 위반을 단정하지 말고 실제 진료내용, 검사결과, 치료기간, 약관을 확인해야 한다.","medical_issue_codes","internal_medical_issue_code","internal_review_required","needs_human_review"
"MIC269","TREAT-IVNT:19","영양수액 관련 보험쟁점 19","TREAT-IVNT","실손보험 다빈도 치료/검사 쟁점","실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여","실손의료비;통원비;입원비;수술비","비급여가 많음;보험금 거절;치료 목적;검사비;입원비","진료비 세부내역서;비급여 항목;처방전;시술기록;검사결과지","진료비 세부내역 확인;처방 확인;검사결과 확인;치료 경과 확인","치료 목적 여부;의학적 필요성;반복 치료 횟수;비급여 항목명;약관상 보상 제외 여부","영양수액 관련 보험쟁점 19은(는) 실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여와 연결될 수 있는 내부 검색 보강 항목이다. 코드명만으로 결론을 내리지 않고 실제 문서상 진단 경위, 검사, 치료기간, 약관상 담보를 함께 확인해야 한다.","사고 직후 증상 발생 여부;사고 전 동일 부위 또는 동일 질환 치료력;검사상 급성 소견 여부;시간적 근접성","기존 치료력;반복 진료 이력;퇴행성 또는 만성 변화;건강검진 이상소견","최근 3개월 내 진료 여부;정밀검사 여부;입원/수술/장기투약 여부;의사가 중대한 질환으로 설명했는지 여부","영구장해 여부;객관적 기능 제한;장해 고정 시점;기왕장해 기여도","입원 필요성은 증상 정도, 검사결과, 치료 내용, 관찰 필요성으로 검토 필요","수술 여부, 수술 목적, 수술기록지상 주요 소견 확인 필요","진료기록지;처방전;진료비 세부내역서;검사결과지 또는 판독지;의사 소견서","TREAT-IVNT:19;TREAT-IVNT;영양수액;실손보험 다빈도 치료/검사 쟁점;실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여;비급여가 많음;보험금 거절;진료비 세부내역서;비급여 항목","medical_knowledge;terms_standards;fss_dispute_cases;legal_statutes;precedents;issue_playbooks","이 데이터는 의료 판단 확정용이 아니라 보험 실무상 쟁점 연결용 내부 보강 데이터다. 질병코드만으로 진단, 인과관계, 장해율, 고지의무 위반을 단정하지 말고 실제 진료내용, 검사결과, 치료기간, 약관을 확인해야 한다.","medical_issue_codes","internal_medical_issue_code","internal_review_required","needs_human_review"
"MIC270","TREAT-CANCER-HOSP:20","요양병원 암 입원 관련 보험쟁점 20","TREAT-CANCER-HOSP","실손보험 다빈도 치료/검사 쟁점","실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여","실손의료비;통원비;입원비;수술비","비급여가 많음;보험금 거절;치료 목적;검사비;입원비","진료비 세부내역서;비급여 항목;처방전;시술기록;검사결과지","진료비 세부내역 확인;처방 확인;검사결과 확인;치료 경과 확인","치료 목적 여부;의학적 필요성;반복 치료 횟수;비급여 항목명;약관상 보상 제외 여부","요양병원 암 입원 관련 보험쟁점 20은(는) 실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여와 연결될 수 있는 내부 검색 보강 항목이다. 코드명만으로 결론을 내리지 않고 실제 문서상 진단 경위, 검사, 치료기간, 약관상 담보를 함께 확인해야 한다.","사고 직후 증상 발생 여부;사고 전 동일 부위 또는 동일 질환 치료력;검사상 급성 소견 여부;시간적 근접성","기존 치료력;반복 진료 이력;퇴행성 또는 만성 변화;건강검진 이상소견","최근 3개월 내 진료 여부;정밀검사 여부;입원/수술/장기투약 여부;의사가 중대한 질환으로 설명했는지 여부","영구장해 여부;객관적 기능 제한;장해 고정 시점;기왕장해 기여도","입원 필요성은 증상 정도, 검사결과, 치료 내용, 관찰 필요성으로 검토 필요","수술 여부, 수술 목적, 수술기록지상 주요 소견 확인 필요","진료기록지;처방전;진료비 세부내역서;검사결과지 또는 판독지;의사 소견서","TREAT-CANCER-HOSP:20;TREAT-CANCER-HOSP;요양병원 암 입원;실손보험 다빈도 치료/검사 쟁점;실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여;비급여가 많음;보험금 거절;진료비 세부내역서;비급여 항목","medical_knowledge;terms_standards;fss_dispute_cases;legal_statutes;precedents;issue_playbooks","이 데이터는 의료 판단 확정용이 아니라 보험 실무상 쟁점 연결용 내부 보강 데이터다. 질병코드만으로 진단, 인과관계, 장해율, 고지의무 위반을 단정하지 말고 실제 진료내용, 검사결과, 치료기간, 약관을 확인해야 한다.","medical_issue_codes","internal_medical_issue_code","internal_review_required","needs_human_review"
"MIC271","TREAT-NBLOCK:21","신경차단술 관련 보험쟁점 21","TREAT-NBLOCK","실손보험 다빈도 치료/검사 쟁점","실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여","실손의료비;통원비;입원비;수술비","비급여가 많음;보험금 거절;치료 목적;검사비;입원비","진료비 세부내역서;비급여 항목;처방전;시술기록;검사결과지","진료비 세부내역 확인;처방 확인;검사결과 확인;치료 경과 확인","치료 목적 여부;의학적 필요성;반복 치료 횟수;비급여 항목명;약관상 보상 제외 여부","신경차단술 관련 보험쟁점 21은(는) 실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여와 연결될 수 있는 내부 검색 보강 항목이다. 코드명만으로 결론을 내리지 않고 실제 문서상 진단 경위, 검사, 치료기간, 약관상 담보를 함께 확인해야 한다.","사고 직후 증상 발생 여부;사고 전 동일 부위 또는 동일 질환 치료력;검사상 급성 소견 여부;시간적 근접성","기존 치료력;반복 진료 이력;퇴행성 또는 만성 변화;건강검진 이상소견","최근 3개월 내 진료 여부;정밀검사 여부;입원/수술/장기투약 여부;의사가 중대한 질환으로 설명했는지 여부","영구장해 여부;객관적 기능 제한;장해 고정 시점;기왕장해 기여도","입원 필요성은 증상 정도, 검사결과, 치료 내용, 관찰 필요성으로 검토 필요","수술 여부, 수술 목적, 수술기록지상 주요 소견 확인 필요","진료기록지;처방전;진료비 세부내역서;검사결과지 또는 판독지;의사 소견서","TREAT-NBLOCK:21;TREAT-NBLOCK;신경차단술;실손보험 다빈도 치료/검사 쟁점;실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여;비급여가 많음;보험금 거절;진료비 세부내역서;비급여 항목","medical_knowledge;terms_standards;fss_dispute_cases;legal_statutes;precedents;issue_playbooks","이 데이터는 의료 판단 확정용이 아니라 보험 실무상 쟁점 연결용 내부 보강 데이터다. 질병코드만으로 진단, 인과관계, 장해율, 고지의무 위반을 단정하지 말고 실제 진료내용, 검사결과, 치료기간, 약관을 확인해야 한다.","medical_issue_codes","internal_medical_issue_code","internal_review_required","needs_human_review"
"MIC272","TREAT-EPIDURAL:22","경막외신경성형술 관련 보험쟁점 22","TREAT-EPIDURAL","실손보험 다빈도 치료/검사 쟁점","실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여","실손의료비;통원비;입원비;수술비","비급여가 많음;보험금 거절;치료 목적;검사비;입원비","진료비 세부내역서;비급여 항목;처방전;시술기록;검사결과지","진료비 세부내역 확인;처방 확인;검사결과 확인;치료 경과 확인","치료 목적 여부;의학적 필요성;반복 치료 횟수;비급여 항목명;약관상 보상 제외 여부","경막외신경성형술 관련 보험쟁점 22은(는) 실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여와 연결될 수 있는 내부 검색 보강 항목이다. 코드명만으로 결론을 내리지 않고 실제 문서상 진단 경위, 검사, 치료기간, 약관상 담보를 함께 확인해야 한다.","사고 직후 증상 발생 여부;사고 전 동일 부위 또는 동일 질환 치료력;검사상 급성 소견 여부;시간적 근접성","기존 치료력;반복 진료 이력;퇴행성 또는 만성 변화;건강검진 이상소견","최근 3개월 내 진료 여부;정밀검사 여부;입원/수술/장기투약 여부;의사가 중대한 질환으로 설명했는지 여부","영구장해 여부;객관적 기능 제한;장해 고정 시점;기왕장해 기여도","입원 필요성은 증상 정도, 검사결과, 치료 내용, 관찰 필요성으로 검토 필요","수술 여부, 수술 목적, 수술기록지상 주요 소견 확인 필요","진료기록지;처방전;진료비 세부내역서;검사결과지 또는 판독지;의사 소견서","TREAT-EPIDURAL:22;TREAT-EPIDURAL;경막외신경성형술;실손보험 다빈도 치료/검사 쟁점;실손보험 부지급 / 치료목적 / 의학적 필요성 / 비급여;비급여가 많음;보험금 거절;진료비 세부내역서;비급여 항목","medical_knowledge;terms_standards;fss_dispute_cases;legal_statutes;precedents;issue_playbooks","이 데이터는 의료 판단 확정용이 아니라 보험 실무상 쟁점 연결용 내부 보강 데이터다. 질병코드만으로 진단, 인과관계, 장해율, 고지의무 위반을 단정하지 말고 실제 진료내용, 검사결과, 치료기간, 약관을 확인해야 한다.","medical_issue_codes","internal_medical_issue_code","internal_review_required","needs_human_review"
